Real,Output0
0.4434184
0.44467764
0.42864338
0.42100403
0.44257891
0.44400604
0.44795165
0.43049026
0.42511753
0.42226326
0.40874748
0.42864338
0.41773002
0.42813969
0.4233546
0.42167562
0.41319678
0.41319678
0.40043653
0.40043653
0.38952317
0.38952317
0.37340497
0.37340497
0.37231363
0.37231363
0.3666051
0.3666051
0.36341504
0.36341504
0.37298522
0.37298522
0.38994291
0.38994291
0.38943922
0.38943922
0.39548355
0.39548355
0.39053056
0.39053056
0.39699463
0.39699463
0.41840161
0.41840161
0.42511753
0.42511753
0.46448959
0.46633647
0.47792142
0.47355608
0.47473136
0.47305238
0.45836132
0.44887508
0.44627267
0.43460376
0.44316655
0.43007052
0.41680658
0.4034587
0.40891538
0.40698455
0.39833781
0.39816991
0.39170584
0.40480188
0.42830759
0.42620887
0.39405641
0.37743452
0.38347884
0.39892545
0.40538952
0.4116857
0.40228341
0.42637676
0.42881128
0.44308261
0.44979852
0.45206514
0.44006044
0.44963062
0.43485561
0.44937878
0.44089993
0.44853929
0.4593687
0.45349228
0.46432169
0.46725991
0.46432169
0.46910678
0.46935863
0.46230692
0.44996642
0.46642042
0.47632639
0.46986232
0.45659839
0.46230692
0.46583277
0.45416387
0.45382807
0.44963062
0.46784755
0.46969443
0.48069174
0.48975823
0.50663197
0.49907656
0.49513096
0.49034587
0.48589657
0.48362995
0.49890866
0.49580255
0.47666219
0.46448959
0.47674614
0.47506716
0.4759906
0.4881632
0.48698791
0.47212895
0.47876091
0.50369375
0.47464741
0.45172935
0.42805574
0.41059436
0.42562122
0.42125588
0.41521155
0.40455003
0.38129617
0.36845198
0.36257555
0.36702485
0.35334117
0.35124244
0.32395903
0.38054063
0.40606111
0.40135997
0.39044661
0.39195769
0.40656481
0.37978509
0.38079248
0.38356279
0.40455003
0.41378442
0.40043653
0.40967092
0.42520148
0.43216924
0.42503358
0.42805574
0.43359637
0.4278039
0.41731028
0.41781397
0.43871726
0.43712223
0.41756212
0.41470786
0.39254533
0.38507388
0.38423439
0.40177972
0.41361652
0.41882136
0.40916723
0.42788784
0.42671256
0.42377435
0.41781397
0.42259906
0.42923103
0.42041639
0.4434184
0.44064809
0.44274681
0.43040631
0.42704835
0.43745803
0.44207522
0.46222297
0.46851914
0.45735393
0.4639859
0.45374412
0.4356951
0.4154634
0.41302888
0.411182
0.41613499
0.41302888
0.40513768
0.39674278
0.39053056
0.37819006
0.38515782
0.39598724
0.411182
0.40715245
0.38398254
0.40110813
0.40967092
0.40572532
0.40119208
0.40681666
0.4034587
0.42150772
0.42797179
0.42469778
0.41747817
0.40622901
0.39825386
0.40815984
0.39262928
0.39279718
0.39632304
0.40664876
0.42243116
0.419409
0.43368032
0.4513096
0.46490934
0.46373405
0.4754869
0.47867696
0.46297851
0.47405977
0.47003022
0.46574882
0.47716588
0.47447952
0.46205507
0.47741773
0.44811954
0.4679315
0.4519812
0.46138348
0.46851914
0.47355608
0.46767965
0.47019812
0.46390195
0.47641034
0.48455339
0.48908664
0.50621222
0.50923439
0.51108126
0.51082942
0.51695769
0.51695769
0.49278039
0.49269644
0.47128946
0.45533915
0.46751175
0.46558093
0.46213902
0.45836132
0.47867696
0.4842176
0.4998321
0.48631632
0.51872062
0.52879449
0.53005373
0.52468099
0.52140698
0.52182673
0.51729349
0.52409335
0.52165883
0.52442915
0.516454
0.51905641
0.52459704
0.52980188
0.53425118
0.54273002
0.54398925
0.54810275
0.54516454
0.53441907
0.54902619
0.53055742
0.53819678
0.52199463
0.51947616
0.52929819
0.54499664
0.55120887
0.54734721
0.5485225
0.54726326
0.54281397
0.52358966
0.52073539
0.50831095
0.49437542
0.50335796
0.48908664
0.52014775
0.54398925
0.53181666
0.53383143
0.53080927
0.51779718
0.50461719
0.50083949
0.49865682
0.49739758
0.48858294
0.48245467
0.47800537
0.48362995
0.49412357
0.49395567
0.55792478
0.58638348
0.58462055
0.59041303
0.59528207
0.61652116
0.63868368
0.63574547
0.65606111
0.66470786
0.66210544
0.65648086
0.64254533
0.62919745
0.62970114
0.5963734
0.60275353
0.63196776
0.62852586
0.63943922
0.65765615
0.66336467
0.66193754
0.66067831
0.6493452
0.65606111
0.65152787
0.67159167
0.68300873
0.68796172
0.68527535
0.68997649
0.70206514
0.72263264
0.69937878
0.66789792
0.67503358
0.68451981
0.69660846
0.67587307
0.67990262
0.71062794
0.71801545
0.72355608
0.72901276
0.70861316
0.6934184
0.61870383
0.59335124
0.62231363
0.64808596
0.60183009
0.60728677
0.6129953
0.59368704
0.58940564
0.61559772
0.60275353
0.61249161
0.59494627
0.61232371
0.62617529
0.62113835
0.62449631
0.64229349
0.62214574
0.62306917
0.62197784
0.61182001
0.61274345
0.62609134
0.63599731
0.61375084
0.61433848
0.57622565
0.57723304
0.56103089
0.56279382
0.56673942
0.57731699
0.54155473
0.54314976
0.54113499
0.56002351
0.57639355
0.58017126
0.57605776
0.59377099
0.59167226
0.6087139
0.58772666
0.57899597
0.59788449
0.60317327
0.58394896
0.59645735
0.58554399
0.59855608
0.60376091
0.61089657
0.61568167
0.61098052
0.61635326
0.59780054
0.59847213
0.58336132
0.57748489
0.56741101
0.55137676
0.5083949
0.50957018
0.46239087
0.44602082
0.47733378
0.49773338
0.49529886
0.50755541
0.51536266
0.4717092
0.47128946
0.48883479
0.49664204
0.49361988
0.49496306
0.49680994
0.52644392
0.52568838
0.52669577
0.50587643
0.50201478
0.53013768
0.52770316
0.51250839
0.52048355
0.53744124
0.52652787
0.53064137
0.51855272
0.49958026
0.50982203
0.5001679
0.45416387
0.44820349
0.4514775
0.48682001
0.45962055
0.4674278
0.44274681
0.42939893
0.41311283
0.44677636
0.47120551
0.47439557
0.49487911
0.49823707
0.4962223
0.48497314
0.50881464
0.50528878
0.52174278
0.50302216
0.50268637
0.51208865
0.54508059
0.5606951
0.53735729
0.5689221
0.56354936
0.56245803
0.55406313
0.5567495
0.56984553
0.57144056
0.58201813
0.5927636
0.58386501
0.6009906
0.61114842
0.60401276
0.61433848
0.64137005
0.60972129
0.60006716
0.59217596
0.6008227
0.58739087
0.59368704
0.6046004
0.61786434
0.62264943
0.62777032
0.62751847
0.63012089
0.62340497
0.60577569
0.61459033
0.60090665
0.62164204
0.5769812
0.56791471
0.56548019
0.56808261
0.59578576
0.60737072
0.61475823
0.6172767
0.61492612
0.6169409
0.60980524
0.64665883
0.63482203
0.6327233
0.63062458
0.63843183
0.62709872
0.61148422
0.60862995
0.62550369
0.62474815
0.62231363
0.60409671
0.61517797
0.60988919
0.6131632
0.61761249
0.61517797
0.60913365
0.60669913
0.59973136
0.58906985
0.6011585
0.59351914
0.60745467
0.60955339
0.61861988
0.608546
0.62290128
0.62651108
0.63490598
0.63918737
0.64707858
0.66898925
0.66991269
0.68208529
0.69845534
0.69089993
0.67494963
0.67906313
0.69316655
0.67570517
0.67587307
0.65916723
0.67133983
0.67545332
0.6817495
0.67285091
0.67587307
0.66571525
0.66319678
0.67864338
0.68754197
0.66731028
0.6773002
0.66143385
0.67360645
0.67897918
0.6810779
0.6649597
0.64304903
0.6450638
0.66370047
0.63247146
0.64724647
0.62902955
0.64195769
0.65060443
0.64346877
0.65513768
0.64187374
0.63960712
0.64968099
0.64212559
0.64565144
0.65085628
0.65790799
0.66067831
0.66370047
0.6411182
0.60695097
0.59553392
0.5927636
0.59528207
0.58629953
0.57555406
0.56900604
0.55901612
0.55691739
0.5483546
0.55725319
0.54776696
0.53064137
0.53870047
0.54105104
0.54197448
0.51712559
0.50646407
0.47834117
0.48791135
0.49412357
0.49185695
0.48598052
0.47338818
0.47985225
0.47322028
0.4838818
0.48556078
0.47909671
0.48522498
0.46062794
0.43418402
0.44610477
0.44131968
0.44618872
0.45399597
0.43258899
0.49403962
0.48295836
0.51670584
0.51141706
0.48841504
0.50151108
0.48463734
0.50109134
0.50226662
0.51175285
0.52233042
0.52787105
0.53467092
0.55901612
0.54877435
0.51695769
0.52123909
0.52560443
0.53064137
0.53676964
0.53399933
0.51956011
0.52719946
0.5123405
0.54743116
0.55498657
0.56657152
0.564137
0.564137
0.5603593
0.55884822
0.56422095
0.58319342
0.58604768
0.58629953
0.59066488
0.59351914
0.58495635
0.58420081
0.58218603
0.58856615
0.58185024
0.57437878
0.58999328
0.58050705
0.5807589
0.58252183
0.58948959
0.59041303
0.59469443
0.59461048
0.60535594
0.61072868
0.59032908
0.57975151
0.55221625
0.55364338
0.55784083
0.54978173
0.54466085
0.53500672
0.55154466
0.55397918
0.55616185
0.55146071
0.52048355
0.54986568
0.53458697
0.53089322
0.55599396
0.54608798
0.55406313
0.55104097
0.55112492
0.55305574
0.5528039
0.5524681
0.53567831
0.52140698
0.50755541
0.49697784
0.49865682
0.50075554
0.49806917
0.49916051
0.50402955
0.51091336
0.49286434
0.49907656
0.52409335
0.48950638
0.49429147
0.50277032
0.49840497
0.49689389
0.50478509
0.49748153
0.50730356
0.52770316
0.50596038
0.51116521
0.51057757
0.51284419
0.50889859
0.50293821
0.51586635
0.52468099
0.51922431
0.51351578
0.49764943
0.49748153
0.49487911
0.49672599
0.50503694
0.49697784
0.50478509
0.5080591
0.51435527
0.52803895
0.53366353
0.52056749
0.54331766
0.54121894
0.56061115
0.56187038
0.56254197
0.56262592
0.56153459
0.56766286
0.56589993
0.57152451
0.56304567
0.57160846
0.58176629
0.58277367
0.58680322
0.57815648
0.580591
0.57891202
0.58562794
0.59964741
0.60266958
0.59989926
0.59830423
0.58781061
0.59175621
0.58974144
0.5847045
0.58361316
0.59452653
0.59847213
0.59469443
0.59696105
0.58562794
0.59184016
0.5769812
0.55910007
0.56187038
0.55868032
0.55775688
0.55951981
0.55271995
0.54163868
0.53676964
0.54306582
0.53962391
0.5485225
0.55255205
0.55305574
0.55616185
0.5564137
0.56111484
0.56497649
0.56682337
0.55616185
0.56262592
0.55632975
0.5643049
0.57387508
0.58596373
0.59049698
0.59645735
0.59528207
0.5963734
0.57782069
0.56304567
0.55884822
0.56388516
0.57076897
0.57421088
0.56455675
0.54600403
0.52518469
0.52501679
0.50755541
0.51746138
0.51922431
0.52904634
0.54466085
0.56312962
0.55775688
0.57001343
0.56270987
0.56673942
0.57975151
0.58000336
0.58806246
0.58680322
0.58445265
0.57563801
0.5689221
0.56883815
0.57639355
0.58369711
0.5884822
0.58226998
0.56908999
0.57026528
0.56791471
0.57471457
0.56195433
0.56564809
0.55188046
0.5643049
0.56388516
0.56640363
0.57521827
0.58697112
0.5845366
0.58185024
0.58587979
0.59158831
0.60141034
0.60166219
0.60669913
0.60485225
0.57672935
0.56766286
0.57975151
0.58159839
0.59444258
0.58906985
0.60233378
0.61668905
0.63574547
0.64556749
0.6450638
0.64867361
0.67343855
0.65967092
0.66873741
0.67167562
0.66898925
0.67327065
0.68628274
0.68678643
0.67511753
0.67948287
0.66504365
0.66554735
0.65958697
0.65832774
0.64598724
0.66244124
0.68619879
0.67788784
0.67511753
0.66428811
0.65664876
0.64858966
0.67033244
0.67159167
0.67654466
0.6774681
0.68326058
0.67956682
0.66076226
0.65261921
0.6610141
0.67402619
0.66898925
0.69610477
0.70500336
0.69106783
0.68661854
0.69241101
0.68082606
0.69098388
0.70878106
0.70038617
0.68242109
0.68384822
0.69283076
0.68938885
0.67452989
0.66462391
0.68871726
0.67217931
0.65908328
0.65001679
0.64665883
0.64212559
0.64565144
0.64363667
0.63943922
0.6371726
0.65446608
0.64724647
0.65177972
0.6453996
0.6493452
0.63331095
0.64548355
0.63784419
0.64027871
0.6292814
0.63927132
0.62567159
0.62693083
0.61358294
0.59973136
0.59360309
0.59150437
0.59780054
0.6090497
0.60527199
0.59284755
0.5884822
0.57395903
0.57412693
0.56422095
0.57547011
0.57135662
0.57395903
0.57874412
0.56187038
0.56850235
0.56724312
0.56757891
0.56111484
0.56380121
0.56371726
0.580591
0.57370719
0.56808261
0.5643049
0.55288784
0.55708529
0.56598388
0.58462055
0.59419073
0.59561786
0.59847213
0.59528207
0.60552384
0.5965413
0.59620551
0.5883143
0.59595366
0.59435863
0.59939557
0.60619543
0.61215581
0.60804231
0.61912357
0.61039288
0.56640363
0.56187038
0.56346541
0.55162861
0.54709537
0.55574211
0.54785091
0.55372733
0.56741101
0.56539624
0.5689221
0.57353929
0.5889859
0.5963734
0.59158831
0.5845366
0.59855608
0.59729684
0.6049362
0.59905977
0.58974144
0.59645735
0.59780054
0.60149429
0.61945937
0.62063465
0.61929147
0.62281733
0.62189389
0.62222968
0.6409503
0.64867361
0.64649093
0.64086635
0.64623909
0.63809604
0.64422431
0.64212559
0.64380457
0.66445601
0.65018469
0.63431833
0.63490598
0.64330087
0.63129617
0.62206179
0.60527199
0.60762257
0.6131632
0.60644728
0.62029886
0.62558764
0.6169409
0.61937542
0.62004701
0.616773
0.62474815
0.63012089
0.63415044
0.63280725
0.61702485
0.61626931
0.62206179
0.62936535
0.62323707
0.64120215
0.64942915
0.64791807
0.65052048
0.6536266
0.65068838
0.65077233
0.65597717
0.63381464
0.63196776
0.63809604
0.62676293
0.6291135
0.62021491
0.62038281
0.61744459
0.61803224
0.62852586
0.62399261
0.62231363
0.62709872
0.63650101
0.64170584
0.63423439
0.63901948
0.64439221
0.64313298
0.65580927
0.6534587
0.6616857
0.65975487
0.64791807
0.65538952
0.64816991
0.6453996
0.64766622
0.64707858
0.64623909
0.64749832
0.66176964
0.66193754
0.68007052
0.68250504
0.68275688
0.67797179
0.67536938
0.67906313
0.68636669
0.67696441
0.67536938
0.67872733
0.67411014
0.67385829
0.67058428
0.67050034
0.66311283
0.65958697
0.65480188
0.65371054
0.64422431
0.64993284
0.63205171
0.63415044
0.62432841
0.63540967
0.65186367
0.65177972
0.66445601
0.65815984
0.65161182
0.64279718
0.66353257
0.66731028
0.66084621
0.65564137
0.6047683
0.60166219
0.60502015
0.59729684
0.59385494
0.59729684
0.59956347
0.60359302
0.59746474
0.59922767
0.58218603
0.58974144
0.5721961
0.58940564
0.56900604
0.56598388
0.5809268
0.58420081
0.5845366
0.58974144
0.60166219
0.5601914
0.58185024
0.57353929
0.56354936
0.55784083
0.55859637
0.55003358
0.55993956
0.55397918
0.55968771
0.57689725
0.57202821
0.56145064
0.5560779
0.54793486
0.5486904
0.56589993
0.56581598
0.58226998
0.57370719
0.54550034
0.54189053
0.5442411
0.53366353
0.53844862
0.52635997
0.51292814
0.50008395
0.50100739
0.4998321
0.46616857
0.46700806
0.47128946
0.47523506
0.47489926
0.47901276
0.45609469
0.47531901
0.46239087
0.46230692
0.46314641
0.47061786
0.46062794
0.45617864
0.44140363
0.4278039
0.44089993
0.43384822
0.44089993
0.43015447
0.43368032
0.42788784
0.40245131
0.41739422
0.4151276
0.40597717
0.40597717
0.41504365
0.42251511
0.41596709
0.40169577
0.3988415
0.33369711
0.34251175
0.34511417
0.34032908
0.33327737
0.33327737
0.31010745
0.31010745
0.31522834
0.31522834
0.29214238
0.29214238
0.28391538
0.28391538
0.26544661
0.26544661
0.24991605
0.24991605
0.25
0.25
0.25386165
0.25386165
0.23497314
0.23497314
0.2578912
0.2578912
0.24395567
0.24395567
0.25679987
0.25679987
0.22892881
0.22892881
0.23463734
0.23463734
0.20030222
0.18292478
0.18888516
0.1898086
0.18603089
0.16680658
0.1656313
0.18720618
0.169409
0.18720618
0.17293486
0.18183345
0.16571525
0.16009066
0.15622901
0.1649597
0.15018469
0.15052048
0.18132975
0.1935863
0.22540296
0.18687038
0.20391202
0.213818
0.22498321
0.20038617
0.1898086
0.2097045
0.22221289
0.2297683
0.2177636
0.20928475
0.19946273
0.19618872
0.18712223
0.2019812
0.18015447
0.19853929
0.19644056
0.20349228
0.21272666
0.20626259
0.19660846
0.19946273
0.18661854
0.18359637
0.17570517
0.1569006
0.14892545
0.14439221
0.15480188
0.14968099
0.16630289
0.17805574
0.17494963
0.18938885
0.21171927
0.19006044
0.18863331
0.18074211
0.20088986
0.19257891
0.21734385
0.23304231
0.20357623
0.20651444
0.21356615
0.22758563
0.25235057
0.25604433
0.24781733
0.25335796
0.24672599
0.25167898
0.25520484
0.25008395
0.24655809
0.25906649
0.27165883
0.28064137
0.27476494
0.28702149
0.29163868
0.27535259
0.27887844
0.27736736
0.28987576
0.28802888
0.28290799
0.28156481
0.27913029
0.26116521
0.27510074
0.28534251
0.27442915
0.26108126
0.26292814
0.26443922
0.28593015
0.2947448
0.28106111
0.26704164
0.27635997
0.26830087
0.28509066
0.29524849
0.29004365
0.28349563
0.27988583
0.28391538
0.28290799
0.28727334
0.28064137
0.28391538
0.29264607
0.28391538
0.28038952
0.27887844
0.2698959
0.27946608
0.25814305
0.2580591
0.22070181
0.21944258
0.21339825
0.22305238
0.22288449
0.21826729
0.2254869
0.21163533
0.20743788
0.20726998
0.20080591
0.20483546
0.1937542
0.18401612
0.18292478
0.17612492
0.18284083
0.18955675
0.18754197
0.17562122
0.16000672
0.16420416
0.15899933
0.15530557
0.14842176
0.1574043
0.14204164
0.14296508
0.13498993
0.13650101
0.13213566
0.13759234
0.12222968
0.12432841
0.11971122
0.1009906
0.10879785
0.10334117
0.13666891
0.16034251
0.16109805
0.16882136
0.17259906
0.16647079
0.1656313
0.15060443
0.16504365
0.15580927
0.15010074
0.15438214
0.17570517
0.17411014
0.15547347
0.17192747
0.16773002
0.15396239
0.1574043
0.16252518
0.15287105
0.15992277
0.15841169
0.15580927
0.16244124
0.16865346
0.18754197
0.18191739
0.19534923
0.19711216
0.17545332
0.17217931
0.17159167
0.16949295
0.17721625
0.16554735
0.1649597
0.15975487
0.1570685
0.14875756
0.14271323
0.14288113
0.16571525
0.16647079
0.17133983
0.16731028
0.18208529
0.16898925
0.16017461
0.15219946
0.14842176
0.15144392
0.14069846
0.13054063
0.12172599
0.13003694
0.12206179
0.12222968
0.12055071
0.11081263
0.10980524
0.12340497
0.12617529
0.1207186
0.11534587
0.125
0.11593351
0.09612156
0.09461048
0.09209201
0.08873405
0.07941572
0.08495635
0.09343519
0.07857623
0.07379113
0.07160846
0.07018133
0.08336132
0.08873405
0.08537609
0.09813633
0.08730692
0.08915379
0.08210208
0.06531229
0.05960376
0.05884822
0.04390531
0.03551041
0.03551041
0.04222633
0.02736736
0.01914036
0.0041135
0.02820685
0.04936199
0.03458697
0.0281229
0.05146071
0.05893217
0.06270987
0.04558428
0.03114506
0.05120887
0.04566823
0.03920416
0.02955003
0.01485897
0.01133311
0.0
0.02627602
0.0240094
0.03769308
0.03844862
0.02854265
0.04348556
0.04743116
0.03492277
0.04373741
0.04583613
0.05498657
0.06883815
0.07034923
0.07026528
0.08159839
0.09830423
0.08797851
0.09595366
0.09721289
0.10342512
0.0924278
0.0850403
0.10275353
0.11736064
0.11148422
0.11517797
0.12810611
0.10149429
0.10031901
0.09905977
0.08999328
0.08999328
0.09024513
0.0769812
0.06808261
0.06992948
0.09696105
0.09326729
0.11375084
0.11979516
0.13373069
0.13020484
0.12810611
0.11929147
0.11375084
0.12332102
0.13876763
0.14262928
0.13910343
0.12995299
0.13708865
0.16034251
0.16655473
0.16613499
0.14657488
0.14758227
0.15228341
0.15438214
0.1448959
0.15522163
0.16806582
0.17167562
0.16814976
0.18074211
0.1855272
0.18410007
0.18443586
0.18032236
0.18410007
0.18342848
0.19232707
0.19148758
0.19450974
0.19232707
0.19207522
0.19266286
0.18888516
0.19744795
0.20298858
0.21020819
0.20424782
0.19224312
0.19056414
0.18720618
0.18242109
0.16747817
0.18309268
0.19106783
0.19283076
0.19434184
0.17217931
0.16462391
0.18250504
0.19862324
0.1853593
0.19165547
0.17243116
0.1778039
0.15975487
0.1610141
0.15564137
0.1731867
0.15681666
0.16328073
0.16571525
0.15983882
0.15488583
0.1575722
0.1491773
0.14456011
0.13608126
0.13406649
0.13188381
0.12541974
0.12886165
0.11635326
0.11173606
0.12264943
0.13205171
0.13129617
0.14162189
0.13927132
0.13062458
0.1453996
0.1534587
0.17108798
0.17310275
0.18477166
0.18712223
0.1730188
0.17923103
0.16873741
0.17444594
0.18007052
0.17444594
0.16898925
0.15522163
0.14254533
0.15278711
0.15664876
0.16185359
0.17998657
0.1652955
0.16865346
0.15715245
0.14632304
0.14825386
0.141454
0.14397246
0.14825386
0.16067831
0.16714238
0.15253526
0.16294493
0.15496978
0.17528543
0.18074211
0.18074211
0.1898086
0.18871726
0.19778375
0.20357623
0.1978677
0.1978677
0.2059268
0.20105776
0.20382807
0.20282069
0.19963062
0.20240094
0.21323036
0.20248489
0.20500336
0.20139355
0.19526528
0.18938885
0.19744795
0.189137
0.17327065
0.17184352
0.16059436
0.15505373
0.15010074
0.1569006
