Start,Output
75.93,67.07773417
58.99,67.07773417
116.31,67.07773417
42.95,67.07773417
93.37,67.07773417
73.89,67.07773417
31.36,67.07773417
89.3,67.07773417
66.9,67.07773417
53.4,67.07773417
122.3,67.07773417
106.59,67.07773417
46.95,67.07773417
48.53,67.07773417
99.6,67.07773417
105.41,67.07773417
57.35,67.07773417
100.78,67.07773417
99.68,67.07773417
96.81,67.07773417
45.85,67.07773417
88.35,67.07773417
86.45,67.07773417
48.97,67.07773417
59.41,67.07773417
26.79,67.07773417
47.0,67.07773417
27.76,67.07773417
106.7,67.07773417
48.61,67.07773417
72.64,67.07773417
87.81,67.07773417
44.94,67.07773417
43.18,67.07773417
75.76,67.07773417
126.74,67.07773417
42.32,67.07773417
31.41,67.07773417
98.49,67.07773417
42.75,67.07773417
92.46,67.07773417
90.0,67.07773417
83.66,67.07773417
34.2,67.07773417
76.84,67.07773417
29.15,67.07773417
78.93,67.07773417
93.7,67.07773417
50.39,67.07773417
75.74,67.07773417
46.8,67.07773417
93.84,67.07773417
37.76,67.07773417
99.97,67.07773417
109.5,67.07773417
49.1,67.07773417
57.03,67.07773417
62.55,67.07773417
102.73,67.07773417
103.58,67.07773417
92.94,67.07773417
86.38,67.07773417
19.11,67.07773401
97.98,67.07773417
66.83,67.07773417
59.03,67.07773417
66.11,67.07773417
74.67,67.07773417
94.58,67.07773417
41.58,67.07773417
81.67,67.07773417
69.6,67.07773417
35.83,67.07773417
92.01,67.07773417
95.34,67.07773417
101.88,67.07773417
44.86,67.07773417
105.19,67.07773417
60.66,67.07773417
95.35,67.07773417
81.06,67.07773417
59.79,67.07773417
67.37,67.07773417
88.41,67.07773417
44.64,67.07773417
57.61,67.07773417
78.54,67.07773417
29.45,67.07773417
102.54,67.07773417
103.37,67.07773417
72.03,67.07773417
73.73,67.07773417
75.23,67.07773417
113.7,67.07773417
23.12,67.07773416
33.63,67.07773417
58.41,67.07773417
93.92,67.07773417
82.97,67.07773417
89.05,67.07773417
104.89,67.07773417
92.65,67.07773417
100.18,67.07773417
39.3,67.07773417
103.54,67.07773417
41.96,67.07773417
56.43,67.07773417
97.39,67.07773417
98.68,67.07773417
81.68,67.07773417
71.87,67.07773417
93.54,67.07773417
30.05,67.07773417
91.46,67.07773417
47.97,67.07773417
91.17,67.07773417
70.99,67.07773417
29.71,67.07773417
74.38,67.07773417
43.87,67.07773417
96.66,67.07773417
30.72,67.07773417
66.7,67.07773417
67.95,67.07773417
53.52,67.07773417
83.12,67.07773417
85.56,67.07773417
24.14,67.07773417
102.6,67.07773417
115.48,67.07773417
61.54,67.07773417
57.28,67.07773417
89.78,67.07773417
62.98,67.07773417
61.97,67.07773417
19.71,67.07773405
70.46,67.07773417
97.13,67.07773417
90.71,67.07773417
95.3,67.07773417
47.3,67.07773417
68.44,67.07773417
26.15,67.07773417
93.53,67.07773417
98.29,67.07773417
37.65,67.07773417
60.85,67.07773417
97.34,67.07773417
92.09,67.07773417
36.05,67.07773417
29.98,67.07773417
27.35,67.07773417
71.98,67.07773417
103.25,67.07773417
96.89,67.07773417
90.2,67.07773417
28.21,67.07773417
32.86,67.07773417
58.15,67.07773417
72.88,67.07773417
103.64,67.07773417
57.52,67.07773417
95.5,67.07773417
99.98,67.07773417
93.12,67.07773417
86.5,67.07773417
61.48,67.07773417
55.58,67.07773417
100.31,67.07773417
34.32,67.07773417
35.12,67.07773417
78.98,67.07773417
61.81,67.07773417
42.41,67.07773417
96.66,67.07773417
103.2,67.07773417
41.68,67.07773417
47.79,67.07773417
94.28,67.07773417
84.78,67.07773417
73.46,67.07773417
25.69,67.07773417
72.5,67.07773417
73.13,67.07773417
33.78,67.07773417
82.94,67.07773417
71.17,67.07773417
104.93,67.07773417
63.61,67.07773417
87.79,67.07773417
90.75,67.07773417
73.63,67.07773417
42.23,67.07773417
103.55,67.07773417
25.64,67.07773417
47.93,67.07773417
41.9,67.07773417
37.18,67.07773417
82.32,67.07773417
92.18,67.07773417
81.26,67.07773417
46.66,67.07773417
92.44,67.07773417
71.6,67.07773417
86.54,67.07773417
36.25,67.07773417
91.12,67.07773417
82.8,67.07773417
52.08,67.07773417
76.49,67.07773417
75.96,67.07773417
78.76,67.07773417
93.31,67.07773417
52.24,67.07773417
63.47,67.07773417
72.72,67.07773417
32.08,67.07773417
46.33,67.07773417
69.75,67.07773417
74.63,67.07773417
34.36,67.07773417
77.53,67.07773417
95.95,67.07773417
36.95,67.07773417
49.97,67.07773417
110.21,67.07773417
116.56,67.07773417
90.74,67.07773417
112.38,67.07773417
72.58,67.07773417
18.04,67.07773372
95.71,67.07773417
62.83,67.07773417
106.94,67.07773417
57.81,67.07773417
90.65,67.07773417
71.07,67.07773417
29.56,67.07773417
33.93,67.07773417
46.3,67.07773417
82.1,67.07773417
144.96,67.07773417
92.78,67.07773417
62.88,67.07773417
69.98,67.07773417
63.13,67.07773417
93.98,67.07773417
31.6,67.07773417
66.72,67.07773417
45.55,67.07773417
96.68,67.07773417
68.16,67.07773417
73.98,67.07773417
44.32,67.07773417
85.47,67.07773417
55.95,67.07773417
20.81,67.07773413
118.57,67.07773417
93.23,67.07773417
66.96,67.07773417
57.36,67.07773417
82.6,67.07773417
122.61,67.07773417
38.09,67.07773417
65.97,67.07773417
103.54,67.07773417
49.53,67.07773417
69.15,67.07773417
26.58,67.07773417
93.7,67.07773417
51.1,67.07773417
77.67,67.07773417
64.21,67.07773417
104.45,67.07773417
77.15,67.07773417
34.3,67.07773417
122.59,67.07773417
72.7,67.07773417
48.67,67.07773417
68.83,67.07773417
79.34,67.07773417
76.52,67.07773417
45.52,67.07773417
105.68,67.07773417
77.19,67.07773417
27.01,67.07773417
46.29,67.07773417
60.01,67.07773417
79.35,67.07773417
99.88,67.07773417
48.35,67.07773417
30.35,67.07773417
59.62,67.07773417
52.74,67.07773417
22.25,67.07773415
104.59,67.07773417
25.02,67.07773417
65.2,67.07773417
81.43,67.07773417
57.8,67.07773417
96.89,67.07773417
63.56,67.07773417
93.44,67.07773417
30.31,67.07773417
44.96,67.07773417
54.06,67.07773417
57.31,67.07773417
34.03,67.07773417
43.85,67.07773417
87.77,67.07773417
30.01,67.07773417
94.81,67.07773417
40.3,67.07773417
103.22,67.07773417
76.78,67.07773417
102.86,67.07773417
37.87,67.07773417
35.05,67.07773417
41.06,67.07773417
35.41,67.07773417
95.49,67.07773417
104.76,67.07773417
98.97,67.07773417
56.8,67.07773417
81.17,67.07773417
75.39,67.07773417
67.24,67.07773417
67.62,67.07773417
68.74,67.07773417
90.91,67.07773417
56.3,67.07773417
70.62,67.07773417
20.4,67.07773411
94.25,67.07773417
93.49,67.07773417
104.26,67.07773417
61.51,67.07773417
21.46,67.07773414
66.21,67.07773417
58.81,67.07773417
58.27,67.07773417
81.26,67.07773417
36.08,67.07773417
91.9,67.07773417
29.43,67.07773417
83.45,67.07773417
81.2,67.07773417
89.98,67.07773417
29.54,67.07773417
69.86,67.07773417
69.16,67.07773417
44.75,67.07773417
76.53,67.07773417
30.31,67.07773417
87.46,67.07773417
86.35,67.07773417
85.52,67.07773417
88.99,67.07773417
47.72,67.07773417
48.46,67.07773417
86.8,67.07773417
82.16,67.07773417
91.31,67.07773417
40.32,67.07773417
45.84,67.07773417
29.56,67.07773417
90.98,67.07773417
61.77,67.07773417
66.73,67.07773417
29.59,67.07773417
49.56,67.07773417
28.71,67.07773417
79.85,67.07773417
29.19,67.07773417
97.02,67.07773417
22.37,67.07773416
76.89,67.07773417
27.78,67.07773417
26.21,67.07773417
76.62,67.07773417
96.9,67.07773417
36.32,67.07773417
57.92,67.07773417
97.67,67.07773417
65.89,67.07773417
38.5,67.07773417
48.12,67.07773417
24.47,67.07773417
77.18,67.07773417
44.88,67.07773417
69.74,67.07773417
43.62,67.07773417
44.23,67.07773417
42.78,67.07773417
105.99,67.07773417
94.27,67.07773417
46.3,67.07773417
101.53,67.07773417
75.39,67.07773417
59.68,67.07773417
96.91,67.07773417
40.63,67.07773417
51.4,67.07773417
44.9,67.07773417
75.48,67.07773417
61.05,67.07773417
95.94,67.07773417
93.12,67.07773417
107.85,67.07773417
46.0,67.07773417
50.65,67.07773417
29.08,67.07773417
49.6,67.07773417
91.24,67.07773417
110.03,67.07773417
106.7,67.07773417
53.55,67.07773417
48.77,67.07773417
92.63,67.07773417
83.21,67.07773417
102.66,67.07773417
93.57,67.07773417
43.93,67.07773417
141.06,67.07773417
86.65,67.07773417
61.36,67.07773417
79.97,67.07773417
33.88,67.07773417
71.95,67.07773417
20.32,67.07773413
47.1,67.07773417
68.43,67.07773417
67.75,67.07773417
31.91,67.07773417
39.9,67.07773417
48.12,67.07773417
97.8,67.07773417
100.82,67.07773417
32.49,67.07773417
104.71,67.07773417
97.03,67.07773417
47.72,67.07773417
45.25,67.07773417
98.14,67.07773417
93.26,67.07773417
59.93,67.07773417
65.63,67.07773417
47.98,67.07773417
94.81,67.07773417
29.06,67.07773417
48.45,67.07773417
54.01,67.07773417
37.36,67.07773417
102.09,67.07773417
93.21,67.07773417
60.6,67.07773417
31.96,67.07773417
89.88,67.07773417
115.58,67.07773417
94.96,67.07773417
55.71,67.07773417
31.26,67.07773417
30.56,67.07773417
29.23,67.07773417
45.64,67.07773417
49.97,67.07773417
76.7,67.07773417
40.86,67.07773417
37.31,67.07773417
103.27,67.07773417
43.69,67.07773417
99.96,67.07773417
46.6,67.07773417
29.83,67.07773417
70.2,67.07773417
100.32,67.07773417
77.42,67.07773417
29.8,67.07773417
34.41,67.07773417
71.87,67.07773417
70.81,67.07773417
76.82,67.07773417
48.69,67.07773417
52.08,67.07773417
92.89,67.07773417
88.8,67.07773417
57.76,67.07773417
59.86,67.07773417
113.46,67.07773417
88.81,67.07773417
85.64,67.07773417
92.84,67.07773417
128.94,67.07773417
90.55,67.07773417
115.67,67.07773417
81.36,67.07773417
72.49,67.07773417
19.3,67.07773407
40.17,67.07773417
96.69,67.07773417
22.17,67.07773414
82.43,67.07773417
41.01,67.07773417
102.7,67.07773417
83.96,67.07773417
92.74,67.07773417
99.72,67.07773417
60.49,67.07773417
109.38,67.07773417
50.31,67.07773417
58.99,67.07773417
95.66,67.07773417
59.91,67.07773417
50.36,67.07773417
45.93,67.07773417
93.96,67.07773417
62.61,67.07773417
61.62,67.07773417
24.78,67.07773417
96.29,67.07773417
62.11,67.07773417
45.32,67.07773417
84.39,67.07773417
135.98,67.07773417
100.09,67.07773417
103.07,67.07773417
98.09,67.07773417
85.7,67.07773417
52.2,67.07773417
101.7,67.07773417
136.91,67.07773417
105.04,67.07773417
49.56,67.07773417
31.37,67.07773417
106.43,67.07773417
18.02,67.0777339
50.37,67.07773417
85.05,67.07773417
73.52,67.07773417
57.85,67.07773417
90.85,67.07773417
97.65,67.07773417
60.72,67.07773417
30.13,67.07773417
66.61,67.07773417
100.77,67.07773417
99.94,67.07773417
94.53,67.07773417
49.43,67.07773417
101.31,67.07773417
41.51,67.07773417
88.89,67.07773417
73.38,67.07773417
36.81,67.07773417
29.77,67.07773417
60.3,67.07773417
97.01,67.07773417
46.1,67.07773417
88.33,67.07773417
62.94,67.07773417
79.75,67.07773417
101.47,67.07773417
59.41,67.07773417
36.36,67.07773417
92.19,67.07773417
28.99,67.07773417
102.68,67.07773417
106.7,67.07773417
66.17,67.07773417
34.92,67.07773417
88.75,67.07773417
59.21,67.07773417
65.89,67.07773417
34.98,67.07773417
66.07,67.07773417
41.75,67.07773417
63.16,67.07773417
101.14,67.07773417
38.11,67.07773417
100.83,67.07773417
109.39,67.07773417
68.29,67.07773417
81.87,67.07773417
93.19,67.07773417
39.55,67.07773417
42.16,67.07773417
29.22,67.07773417
49.45,67.07773417
83.05,67.07773417
70.71,67.07773417
48.48,67.07773417
94.85,67.07773417
65.83,67.07773417
29.57,67.07773417
99.15,67.07773417
66.24,67.07773417
87.05,67.07773417
87.83,67.07773417
49.13,67.07773417
93.8,67.07773417
99.3,67.07773417
79.01,67.07773417
48.83,67.07773417
102.8,67.07773417
64.83,67.07773417
69.91,67.07773417
36.76,67.07773417
113.1,67.07773417
41.1,67.07773417
70.02,67.07773417
72.8,67.07773417
83.06,67.07773417
87.96,67.07773417
80.25,67.07773417
106.2,67.07773417
74.13,67.07773417
87.08,67.07773417
90.36,67.07773417
94.59,67.07773417
92.34,67.07773417
28.29,67.07773417
35.75,67.07773417
72.79,67.07773417
92.63,67.07773417
106.64,67.07773417
78.85,67.07773417
64.81,67.07773417
24.92,67.07773417
27.64,67.07773417
44.88,67.07773417
26.93,67.07773417
51.46,67.07773417
48.42,67.07773417
105.49,67.07773417
60.28,67.07773417
50.35,67.07773417
96.46,67.07773417
42.03,67.07773417
46.57,67.07773417
95.54,67.07773417
59.11,67.07773417
51.63,67.07773417
81.88,67.07773417
37.69,67.07773417
31.41,67.07773417
20.25,67.07773412
95.87,67.07773417
97.34,67.07773417
51.98,67.07773417
92.53,67.07773417
72.55,67.07773417
49.1,67.07773417
96.67,67.07773417
98.9,67.07773417
73.48,67.07773417
78.69,67.07773417
40.69,67.07773417
95.82,67.07773417
97.84,67.07773417
58.79,67.07773417
87.58,67.07773417
36.76,67.07773417
30.31,67.07773417
46.65,67.07773417
104.31,67.07773417
30.29,67.07773417
59.91,67.07773417
98.55,67.07773417
61.58,67.07773417
67.78,67.07773417
22.07,67.07773413
61.81,67.07773417
63.9,67.07773417
85.38,67.07773417
91.67,67.07773417
115.55,67.07773417
21.2,67.0777341
124.25,67.07773417
83.05,67.07773417
25.62,67.07773417
88.58,67.07773417
91.97,67.07773417
57.3,67.07773417
98.82,67.07773417
101.25,67.07773417
48.56,67.07773417
75.9,67.07773417
97.66,67.07773417
79.62,67.07773417
38.37,67.07773417
78.93,67.07773417
61.03,67.07773417
52.04,67.07773417
24.89,67.07773417
27.54,67.07773417
66.05,67.07773417
82.58,67.07773417
71.29,67.07773417
63.42,67.07773417
74.41,67.07773417
73.94,67.07773417
119.84,67.07773417
95.55,67.07773417
18.71,67.07773402
45.29,67.07773417
73.62,67.07773417
100.39,67.07773417
57.75,67.07773417
56.59,67.07773417
87.72,67.07773417
100.43,67.07773417
99.18,67.07773417
65.41,67.07773417
71.9,67.07773417
52.49,67.07773417
72.59,67.07773417
69.24,67.07773417
105.25,67.07773417
76.7,67.07773417
108.91,67.07773417
59.19,67.07773417
52.76,67.07773417
100.32,67.07773417
82.33,67.07773417
98.3,67.07773417
43.06,67.07773417
61.46,67.07773417
30.81,67.07773417
37.64,67.07773417
42.19,67.07773417
30.4,67.07773417
37.02,67.07773417
28.47,67.07773417
29.17,67.07773417
78.3,67.07773417
54.14,67.07773417
51.91,67.07773417
72.07,67.07773417
41.68,67.07773417
29.74,67.07773417
85.59,67.07773417
31.2,67.07773417
110.62,67.07773417
64.58,67.07773417
33.23,67.07773417
46.31,67.07773417
43.85,67.07773417
25.83,67.07773417
36.31,67.07773417
33.06,67.07773417
77.06,67.07773417
94.91,67.07773417
93.02,67.07773417
60.76,67.07773417
77.21,67.07773417
96.44,67.07773417
46.81,67.07773417
71.08,67.07773417
85.07,67.07773417
26.71,67.07773417
37.49,67.07773417
51.75,67.07773417
31.55,67.07773417
58.94,67.07773417
105.74,67.07773417
49.0,67.07773417
22.4,67.07773415
45.26,67.07773417
88.28,67.07773417
97.23,67.07773417
29.18,67.07773417
27.23,67.07773417
60.28,67.07773417
113.03,67.07773417
57.55,67.07773417
58.91,67.07773417
93.08,67.07773417
46.0,67.07773417
110.07,67.07773417
31.78,67.07773417
63.91,67.07773417
98.35,67.07773417
98.21,67.07773417
45.45,67.07773417
59.05,67.07773417
141.38,67.07773417
26.28,67.07773417
45.63,67.07773417
29.07,67.07773417
31.77,67.07773417
104.77,67.07773417
65.91,67.07773417
59.44,67.07773417
48.46,67.07773417
71.63,67.07773417
94.26,67.07773417
73.7,67.07773417
109.63,67.07773417
45.29,67.07773417
103.84,67.07773417
57.56,67.07773417
64.26,67.07773417
93.32,67.07773417
133.99,67.07773417
67.09,67.07773417
55.56,67.07773417
29.09,67.07773417
29.49,67.07773417
80.31,67.07773417
102.93,67.07773417
40.89,67.07773417
84.18,67.07773417
99.21,67.07773417
107.08,67.07773417
20.24,67.07773411
92.42,67.07773417
26.31,67.07773417
23.18,67.07773417
46.12,67.07773417
50.47,67.07773417
93.6,67.07773417
49.76,67.07773417
99.61,67.07773417
107.03,67.07773417
98.75,67.07773417
93.36,67.07773417
108.51,67.07773417
32.32,67.07773417
72.05,67.07773417
89.33,67.07773417
141.47,67.07773417
94.53,67.07773417
34.27,67.07773417
96.52,67.07773417
96.44,67.07773417
60.36,67.07773417
46.75,67.07773417
95.78,67.07773417
90.64,67.07773417
103.61,67.07773417
31.18,67.07773417
55.31,67.07773417
93.32,67.07773417
20.77,67.07773413
81.99,67.07773417
48.8,67.07773417
44.53,67.07773417
59.89,67.07773417
73.98,67.07773417
89.4,67.07773417
28.19,67.07773417
22.37,67.07773414
102.66,67.07773417
96.73,67.07773417
40.71,67.07773417
87.45,67.07773417
79.64,67.07773417
87.74,67.07773417
63.34,67.07773417
44.05,67.07773417
49.26,67.07773417
30.25,67.07773417
78.09,67.07773417
103.71,67.07773417
46.02,67.07773417
25.36,67.07773417
47.3,67.07773417
86.65,67.07773417
55.98,67.07773417
86.32,67.07773417
54.2,67.07773417
40.7,67.07773417
95.08,67.07773417
52.61,67.07773417
85.14,67.07773417
102.34,67.07773417
98.24,67.07773417
81.93,67.07773417
96.52,67.07773417
85.84,67.07773417
88.93,67.07773417
103.17,67.07773417
30.37,67.07773417
73.36,67.07773417
75.41,67.07773417
93.61,67.07773417
72.23,67.07773417
27.25,67.07773417
36.53,67.07773417
51.73,67.07773417
49.59,67.07773417
84.89,67.07773417
41.51,67.07773417
72.25,67.07773417
90.25,67.07773417
86.46,67.07773417
93.12,67.07773417
43.21,67.07773417
57.6,67.07773417
97.86,67.07773417
71.41,67.07773417
96.27,67.07773417
37.74,67.07773417
91.02,67.07773417
52.33,67.07773417
94.56,67.07773417
43.41,67.07773417
51.66,67.07773417
54.9,67.07773417
82.07,67.07773417
95.74,67.07773417
35.45,67.07773417
19.57,67.07773404
72.4,67.07773417
59.53,67.07773417
59.96,67.07773417
45.92,67.07773417
42.27,67.07773417
54.33,67.07773417
29.46,67.07773417
71.93,67.07773417
74.99,67.07773417
65.8,67.07773417
56.73,67.07773417
57.75,67.07773417
27.01,67.07773417
25.54,67.07773417
135.88,67.07773417
28.81,67.07773417
71.9,67.07773417
58.5,67.07773417
104.78,67.07773417
74.11,67.07773417
28.28,67.07773417
69.22,67.07773417
51.53,67.07773417
77.15,67.07773417
74.88,67.07773417
28.62,67.07773417
60.76,67.07773417
60.66,67.07773417
107.94,67.07773417
96.8,67.07773417
90.99,67.07773417
107.73,67.07773417
105.1,67.07773417
123.77,67.07773417
49.2,67.07773417
54.36,67.07773417
18.38,67.07773396
74.48,67.07773417
78.71,67.07773417
92.07,67.07773417
52.52,67.07773417
87.87,67.07773417
40.57,67.07773417
66.25,67.07773417
95.39,67.07773417
90.69,67.07773417
50.52,67.07773417
44.36,67.07773417
33.91,67.07773417
49.25,67.07773417
